"catchmentID","HydModID (flow cumecs)","Date","FF-HadRM3-Q0_afgcx","FF-HadRM3-Q3_afixa","FF-HadRM3-Q4_afixc","FF-HadRM3-Q6_afixh","FF-HadRM3-Q9_afixi","FF-HadRM3-Q8_afixj","FF-HadRM3-Q10_afixk","FF-HadRM3-Q14_afixl","FF-HadRM3-Q11_afixm","FF-HadRM3-Q13_afixo","FF-HadRM3-Q16_afixq"
"TL33_4","RGroundwater","15/03/2062",80.3426,88.3787,86.5169,78.7445,77.5968,82.1496,82.3864,79.2165,80.003,82.2806,80.2124
"TL33_4","RGroundwater","15/04/2062",82.9589,86.4001,87.3795,79.4683,79.4453,82.4072,83.316,81.237,81.3271,83.4207,83.7412
"TL33_4","RGroundwater","15/05/2062",85.0908,84.6558,85.5458,80.7759,80.4477,82.0293,82.6613,81.359,81.3486,82.8373,83.4131
"TL33_4","RGroundwater","15/06/2062",86.2089,83.465,83.8119,81.3169,80.5553,82.1459,81.9219,80.5098,80.4983,81.746,83.0204
"TL33_4","RGroundwater","15/07/2062",84.7339,82.6587,82.4587,81.4605,79.7668,81.1945,80.9414,79.6919,79.6816,80.7769,81.8649
"TL33_4","RGroundwater","15/08/2062",83.1678,81.6146,81.5386,80.5717,79.0551,80.6445,80.1846,78.9413,78.9355,79.9314,80.9119
"TL33_4","RGroundwater","15/09/2062",81.9895,81.1804,82.0211,79.7743,78.7378,80.6942,80.333,78.2672,78.2813,79.1884,80.4151
"TL33_4","RGroundwater","15/10/2062",80.9821,81.1128,83.3777,79.0167,78.6775,80.6081,81.0815,77.7284,77.6681,78.4645,80.5657
"TL33_4","RGroundwater","15/11/2062",80.1434,80.2894,82.2498,78.3242,78.0307,80.4037,80.2921,77.3367,77.0596,77.8028,80.6145
"TL33_4","RGroundwater","15/12/2062",79.4593,79.4929,81.2073,77.649,77.509,80.1016,79.6052,76.7275,76.7351,77.1635,79.821
"TL33_4","RGroundwater","15/01/2063",79.8327,78.7931,80.494,77.0165,78.2896,79.3711,79.8796,76.1433,78.5734,76.8218,79.2009
"TL33_4","RGroundwater","15/02/2063",83.152,78.6337,81.3921,76.6399,82.3136,79.0766,81.6803,75.7035,82.637,78.6194,79.9241
"TL33_4","RGroundwater","15/03/2063",86.8208,79.9523,85.1487,77.5091,87.6479,79.7976,83.3344,75.7523,83.8382,82.4063,83.1328
"TL33_4","RGroundwater","15/04/2063",85.757,81.8896,88.3379,79.6913,89.3131,80.8964,84.707,76.6616,84.7789,82.8174,86.3518
"TL33_4","RGroundwater","15/05/2063",84.3327,81.2377,87.9739,79.9013,88.0357,80.2918,84.8562,77.0434,83.8143,82.2587,86.7388
"TL33_4","RGroundwater","15/06/2063",82.9164,80.3765,88.9679,79.7614,87.3509,79.5274,84.9408,76.497,83.6899,81.4305,85.6733
"TL33_4","RGroundwater","15/07/2063",81.7486,79.5714,89.0392,79.4054,85.0128,78.7868,83.3649,75.9235,82.9468,80.5124,83.8626
"TL33_4","RGroundwater","15/08/2063",80.7791,78.8338,86.0707,78.6867,83.3539,78.0915,82.1066,75.3784,81.8975,79.6943,82.5116
"TL33_4","RGroundwater","15/09/2063",79.9607,78.2562,84.1901,78.0117,82.1384,77.5275,81.1183,74.8754,81.8141,78.9674,81.625
"TL33_4","RGroundwater","15/10/2063",79.1896,78.2535,82.9841,77.3542,81.1073,77.0812,80.2757,74.3771,82.3254,78.2527,81.2153
"TL33_4","RGroundwater","15/11/2063",78.4906,78.8063,82.2663,76.7551,80.2524,76.7554,79.7127,73.9155,81.3571,77.6034,81.193
"TL33_4","RGroundwater","15/12/2063",77.8391,78.5044,81.5025,76.1702,79.4598,76.5734,79.2461,73.4586,80.4433,76.9734,81.149
"TL33_4","RGroundwater","15/01/2064",77.6378,78.0469,82.4317,75.7169,78.7976,76.8988,78.5344,73.1284,79.6974,76.538,81.8243
"TL33_4","RGroundwater","15/02/2064",79.1079,79.3134,86.075,76.2196,78.7819,78.7892,78.0417,73.8056,79.7131,77.5134,84.6314
"TL33_4","RGroundwater","15/03/2064",81.4071,82.358,89.4539,78.5525,79.2697,80.851,78.7535,76.215,81.5223,80.5185,86.4509
"TL33_4","RGroundwater","15/04/2064",81.2813,83.5319,90.4115,82.1535,78.9678,81.7841,81.2011,77.9159,83.738,82.2048,87.2733
"TL33_4","RGroundwater","15/05/2064",80.7673,84.2434,88.7516,85.5453,78.6121,81.2457,82.9308,77.35,83.0615,81.5924,86.5939
"TL33_4","RGroundwater","15/06/2064",79.9657,82.9088,87.6388,85.239,77.9554,81.0081,83.8523,76.7516,81.9524,80.8863,84.7163
"TL33_4","RGroundwater","15/07/2064",79.2461,81.7493,85.5449,83.7067,77.302,80.1941,82.7798,76.1928,80.9532,80.3661,83.1427
"TL33_4","RGroundwater","15/08/2064",78.9772,80.8379,85.0793,82.3796,76.6858,79.7213,81.6465,75.8713,80.0897,79.5939,81.9302
"TL33_4","RGroundwater","15/09/2064",79.2659,80.1124,85.6731,81.3442,76.1214,79.8519,80.7226,75.7492,79.4204,79.0815,80.9656
"TL33_4","RGroundwater","15/10/2064",79.1211,79.3343,83.9075,80.4296,75.566,80.0264,79.8819,75.2274,79.4139,79.1093,80.0978
"TL33_4","RGroundwater","15/11/2064",79.0982,78.689,82.5735,79.6466,75.0547,79.8301,79.1424,74.7321,79.9444,79.258,79.3422
"TL33_4","RGroundwater","15/12/2064",79.252,78.5347,81.4695,78.9509,74.551,79.0903,78.4224,74.3034,79.2245,78.5654,78.619
"TL33_4","RGroundwater","15/01/2065",78.5599,79.3252,80.5395,78.7736,74.1525,78.3756,77.7887,74.5513,78.533,77.9348,78.0411
"TL33_4","RGroundwater","15/02/2065",77.94,82.961,79.7993,79.8423,74.5458,77.9618,77.7192,77.0017,78.3267,78.0396,78.2121
"TL33_4","RGroundwater","15/03/2065",77.4445,89.7488,79.102,81.3417,76.1828,79.0081,78.9163,81.0876,79.5171,80.1107,79.8076
"TL33_4","RGroundwater","15/04/2065",78.1969,89.2909,78.9521,82.5962,77.3168,81.2973,81.0262,83.3513,81.7917,82.7552,81.8041
"TL33_4","RGroundwater","15/05/2065",80.0699,86.7004,79.4597,84.2124,76.9201,81.0307,82.2051,83.2623,82.0491,82.1464,82.3619
"TL33_4","RGroundwater","15/06/2065",79.8976,84.6108,79.4004,85.1409,76.35,81.2692,82.2287,82.1072,81.1111,82.2073,83.5545
"TL33_4","RGroundwater","15/07/2065",79.1515,83.0607,78.6911,84.755,75.7839,81.1208,81.5502,81.0825,80.2272,82.4116,83.8577
"TL33_4","RGroundwater","15/08/2065",78.4303,81.9272,77.9933,83.2145,75.2467,80.2655,80.6232,80.2021,79.4354,81.4682,82.5513
"TL33_4","RGroundwater","15/09/2065",77.7706,81.4955,77.3597,82.027,74.8104,79.5617,79.8744,79.4386,78.7237,81.2834,81.4868
"TL33_4","RGroundwater","15/10/2065",77.1272,81.4773,76.7801,81.0138,74.834,79.3775,79.5665,78.735,78.023,81.5941,80.5531
"TL33_4","RGroundwater","15/11/2065",76.5401,80.7602,76.619,80.1696,75.2383,79.6216,79.6249,78.3379,77.388,80.7248,79.7575
"TL33_4","RGroundwater","15/12/2065",75.9645,80.8231,77.3907,79.3839,74.7937,78.9324,78.9104,78.1442,76.8308,79.8856,79.0021
"TL33_4","RGroundwater","15/01/2066",75.4269,82.73,79.5175,78.7087,74.7046,78.642,78.2926,77.729,77.1706,79.1532,78.2882
"TL33_4","RGroundwater","15/02/2066",75.2492,85.4015,83.0656,78.5672,75.9143,80.9508,78.4959,79.2032,81.4953,78.876,77.7407
"TL33_4","RGroundwater","15/03/2066",76.9653,86.3759,85.7962,78.7875,77.9278,86.2642,79.3511,82.8065,88.682,79.682,77.62
"TL33_4","RGroundwater","15/04/2066",80.0726,87.4623,87.0749,78.9174,79.5137,88.0939,79.3349,84.4213,88.7122,81.2736,78.0306
"TL33_4","RGroundwater","15/05/2066",79.4644,85.4945,86.4677,80.4399,82.0348,86.3998,79.2878,85.4241,86.903,81.4113,78.4459
"TL33_4","RGroundwater","15/06/2066",78.7972,83.7708,85.5782,81.6323,83.5617,84.4675,78.6099,85.1237,86.4056,80.5569,79.4561
"TL33_4","RGroundwater","15/07/2066",78.097,82.4237,83.8024,80.7551,83.3938,82.9556,77.9197,83.4873,84.8122,79.7343,78.8728
"TL33_4","RGroundwater","15/08/2066",77.5585,81.3461,82.5587,79.912,82.1708,81.8195,77.3981,82.2298,83.2246,78.9806,78.7042
"TL33_4","RGroundwater","15/09/2066",77.9961,80.462,82.4971,79.1704,81.1692,81.2181,77.9734,81.4478,82.0351,78.2894,79.0689
"TL33_4","RGroundwater","15/10/2066",79.124,79.6488,83.6424,78.4483,80.2781,81.092,79.925,80.9105,81.022,77.6162,79.4199
"TL33_4","RGroundwater","15/11/2066",78.4958,78.9266,83.5675,77.7871,79.5069,81.2484,80.5361,80.092,80.1757,77.0061,80.2637
"TL33_4","RGroundwater","15/12/2066",77.8137,78.3642,82.3592,77.171,78.7918,81.7136,79.7676,79.3124,79.391,76.6208,80.207
"TL33_4","RGroundwater","15/01/2067",77.3533,79.0407,81.3998,77.0165,78.4662,80.8132,79.1185,78.6214,78.7939,78.1609,80.6112
"TL33_4","RGroundwater","15/02/2067",78.4138,81.4574,81.5806,79.1486,79.9344,80.1411,79.4685,78.3413,79.3998,83.7431,82.363
"TL33_4","RGroundwater","15/03/2067",80.9338,83.1657,83.443,83.3438,82.6329,79.6072,81.2133,78.4802,81.5206,89.6154,82.9431
"TL33_4","RGroundwater","15/04/2067",81.5622,84.2047,85.6244,84.3599,82.6303,79.8293,82.5159,78.5675,82.7881,90.4328,83.4225
"TL33_4","RGroundwater","15/05/2067",81.5884,82.9773,86.6906,83.7157,81.7625,82.0517,83.405,78.455,84.3405,87.3745,83.2283
"TL33_4","RGroundwater","15/06/2067",80.709,81.8412,86.4498,83.3779,80.8307,84.2379,84.2642,77.8163,86.2563,85.0536,82.0785
"TL33_4","RGroundwater","15/07/2067",79.8708,80.858,86.0496,82.1537,79.9794,83.2843,82.8808,77.1988,84.3539,83.3834,81.0585
"TL33_4","RGroundwater","15/08/2067",79.1075,80.0036,84.1486,81.1215,79.2079,82.1827,81.72,76.894,82.8723,82.1212,80.1809
"TL33_4","RGroundwater","15/09/2067",78.4114,79.2552,82.7597,80.2649,78.5074,81.6948,80.7974,77.4717,81.7866,81.1274,79.4185
"TL33_4","RGroundwater","15/10/2067",77.7299,78.5282,81.6319,79.4687,77.8201,82.3999,80.0468,78.731,80.872,80.2403,78.6831
"TL33_4","RGroundwater","15/11/2067",77.1126,77.8627,80.8605,78.7593,77.1957,83.6581,79.4623,79.2801,80.0471,79.473,78.0083
"TL33_4","RGroundwater","15/12/2067",76.6255,77.2161,80.7969,78.2673,76.5978,82.4269,78.7331,78.6661,79.3257,78.7354,77.3558
"TL33_4","RGroundwater","15/01/2068",77.1769,76.6745,82.3132,79.4611,76.2425,81.4269,78.0986,78.664,79.1094,78.0349,76.9417
"TL33_4","RGroundwater","15/02/2068",79.6729,76.8888,85.5903,82.6624,77.1216,81.3363,78.168,80.3477,79.7706,77.4194,78.1631
"TL33_4","RGroundwater","15/03/2068",82.787,78.9869,88.2789,83.8298,79.2537,82.632,79.8083,83.4341,81.0787,76.7979,80.9206
"TL33_4","RGroundwater","15/04/2068",85.7852,81.7806,88.2637,84.1409,79.9651,83.4879,82.2365,85.8307,83.6228,76.2493,81.9044
"TL33_4","RGroundwater","15/05/2068",86.3586,81.9751,86.3015,83.0453,79.4506,82.2772,82.8817,84.996,84.6795,75.8704,82.9136
"TL33_4","RGroundwater","15/06/2068",84.8837,81.045,84.7283,81.9018,78.7462,81.2585,81.8206,83.4749,83.2502,75.6559,82.18
"TL33_4","RGroundwater","15/07/2068",83.2773,80.1691,83.1614,80.9094,78.0451,80.3563,80.8405,82.2665,82.0158,75.1623,81.6897
"TL33_4","RGroundwater","15/08/2068",82.0399,79.3823,81.9458,80.0492,77.3865,79.554,79.9881,81.2199,81.0057,74.9407,80.8092
"TL33_4","RGroundwater","15/09/2068",81.1961,78.6734,81.0153,79.2973,76.7873,78.8901,79.2408,80.4212,80.1625,75.5382,80.5131
"TL33_4","RGroundwater","15/10/2068",81.4701,77.9758,80.4998,78.5682,76.2826,78.6594,78.5145,80.2197,79.3752,77.0266,80.7858
"TL33_4","RGroundwater","15/11/2068",82.5607,77.3424,80.706,77.9005,76.4579,78.9481,77.8498,80.618,78.6683,78.1562,80.5514
"TL33_4","RGroundwater","15/12/2068",81.5382,76.724,80.7799,77.2638,77.1149,78.5728,77.2033,80.1013,78.0584,77.558,80.3524
"TL33_4","RGroundwater","15/01/2069",80.6839,76.141,80.6144,76.9848,76.7171,77.922,76.6306,79.4262,78.1387,77.0223,81.5492
"TL33_4","RGroundwater","15/02/2069",80.8337,75.7559,81.4601,78.9675,77.7007,77.7074,76.6509,79.5756,79.022,77.3673,84.8257
"TL33_4","RGroundwater","15/03/2069",83.0252,76.3649,82.4983,83.7054,80.8892,78.8608,78.7933,80.2715,80.3507,78.9253,86.3912
"TL33_4","RGroundwater","15/04/2069",85.5153,79.0913,84.5089,86.2981,83.3351,80.8565,82.0162,80.0543,83.1887,79.8079,85.2586
"TL33_4","RGroundwater","15/05/2069",85.2717,81.9763,85.805,86.3018,83.7295,80.5593,81.697,80.2217,82.7362,80.0519,83.5608
"TL33_4","RGroundwater","15/06/2069",84.8849,83.4177,84.9084,84.7816,83.4832,79.7811,81.7082,79.6951,82.0543,81.4104,82.3024
"TL33_4","RGroundwater","15/07/2069",83.3101,83.7628,83.3109,83.8434,82.7958,79.0241,80.8218,78.952,81.0703,81.6055,81.2458
"TL33_4","RGroundwater","15/08/2069",82.0632,82.4784,82.065,82.5056,82.245,78.3082,79.9731,78.2399,80.383,80.7386,80.3594
"TL33_4","RGroundwater","15/09/2069",81.0784,81.4272,81.1352,81.4591,81.2544,77.6564,79.2285,77.6471,80.4226,80.2713,79.7985
"TL33_4","RGroundwater","15/10/2069",80.1973,80.5505,80.7174,80.6161,80.3514,77.0538,78.5805,77.4881,81.3565,80.0651,80.2306
"TL33_4","RGroundwater","15/11/2069",79.4336,80.2432,80.7058,79.9636,79.5745,76.7652,78.5824,77.8441,82.0471,79.3354,81.7086
"TL33_4","RGroundwater","15/12/2069",78.6983,80.9563,79.8992,79.2745,78.831,76.7991,79.2141,78.5832,81.2341,78.6316,83.2555
"TL33_4","RGroundwater","15/01/2070",78.0036,82.4287,79.1378,79.5237,78.1252,77.373,80.1472,80.8205,81.5807,78.3202,85.7041
"TL33_4","RGroundwater","15/02/2070",77.5926,84.9774,78.6984,83.3106,77.5664,79.6793,84.9559,84.0984,83.271,79.6721,86.0914
"TL33_4","RGroundwater","15/03/2070",78.5068,88.1026,79.8187,88.8203,77.3659,82.3839,90.3253,89.4905,83.9513,81.8744,86.5987
"TL33_4","RGroundwater","15/04/2070",80.4737,88.8669,82.475,89.5147,78.2258,85.0566,89.0201,88.7234,84.7571,81.6426,87.2125
"TL33_4","RGroundwater","15/05/2070",79.762,86.7956,83.3797,91.2749,79.3278,84.6899,87.3546,86.6766,83.4682,81.337,85.7328
"TL33_4","RGroundwater","15/06/2070",79.0307,84.9902,85.3894,90.3147,79.3498,83.6044,85.4466,85.4888,82.6018,80.479,84.1096
"TL33_4","RGroundwater","15/07/2070",78.3156,85.9229,84.7269,86.7544,79.1369,82.3117,83.6793,83.7297,81.5072,79.6641,83.9975
"TL33_4","RGroundwater","15/08/2070",77.6983,88.3976,83.1852,84.5557,78.4704,81.3374,82.3554,82.4078,80.572,78.9149,84.9152
"TL33_4","RGroundwater","15/09/2070",77.6228,85.8423,82.0589,83.069,78.134,81.2484,81.4602,81.5023,79.7746,78.2261,83.5932
"TL33_4","RGroundwater","15/10/2070",78.3526,83.9386,81.5119,81.9137,78.2838,82.3328,81.8162,80.7958,79.017,77.5559,82.2907
"TL33_4","RGroundwater","15/11/2070",78.6689,82.5992,81.4085,81.3655,78.2075,82.703,84.0902,79.9846,78.3245,76.9458,81.2699
"TL33_4","RGroundwater","15/12/2070",78.0156,81.5728,80.522,81.6796,77.6437,81.6286,85.0381,79.2153,77.6492,76.3521,80.3694
"TL33_4","RGroundwater","15/01/2071",77.4987,81.4039,79.9119,83.555,77.8115,80.7022,84.668,78.6295,77.0156,75.9526,79.7397
"TL33_4","RGroundwater","15/02/2071",77.967,82.5208,81.0517,87.0468,79.6895,80.2654,88.3146,79.2512,76.5816,77.0138,80.7055
"TL33_4","RGroundwater","15/03/2071",79.8266,82.9051,83.768,87.4742,83.8418,80.9358,92.7026,81.2346,77.0077,80.2312,83.9958
"TL33_4","RGroundwater","15/04/2071",81.0893,82.1794,83.8504,87.7605,90.0784,82.9119,89.9064,81.6846,78.7862,82.6375,85.7054
"TL33_4","RGroundwater","15/05/2071",81.2493,81.5139,83.1066,88.871,91.0985,83.6959,86.7381,80.8776,79.5295,83.7496,84.3451
"TL33_4","RGroundwater","15/06/2071",82.6063,80.7148,81.9631,88.7623,87.8947,82.4822,84.6254,80.9403,78.8666,84.504,83.3902
"TL33_4","RGroundwater","15/07/2071",82.9067,79.8925,80.9612,85.8991,85.3,81.396,83.0703,81.599,78.1579,83.4147,82.9229
"TL33_4","RGroundwater","15/08/2071",81.7936,79.3945,80.0951,83.9814,83.5613,80.5586,81.8723,80.9567,77.4926,82.1601,81.7849
"TL33_4","RGroundwater","15/09/2071",80.8489,80.4287,79.3396,82.6815,82.3532,80.4926,80.9162,82.2166,76.8872,81.1602,80.8415
"TL33_4","RGroundwater","15/10/2071",79.9968,82.3661,78.6084,81.9875,81.7151,81.1498,80.0541,84.743,76.3452,80.2691,79.9878
"TL33_4","RGroundwater","15/11/2071",79.3755,81.4399,77.9381,81.7496,81.5115,81.0171,79.3019,83.3474,76.2582,79.4993,79.245
"TL33_4","RGroundwater","15/12/2071",79.8557,80.5161,77.2858,80.8813,80.6049,80.7966,78.5764,82.0961,76.6401,78.7602,78.751
"TL33_4","RGroundwater","15/01/2072",82.3266,79.82,76.6724,80.8825,79.8188,82.0551,78.0355,81.2481,77.0577,78.0645,80.2674
"TL33_4","RGroundwater","15/02/2072",84.5172,80.3142,76.2288,83.6155,79.7178,86.3527,78.7993,81.9488,80.2537,77.773,85.4679
"TL33_4","RGroundwater","15/03/2072",85.2211,82.9659,76.6129,87.9203,82.2338,88.7476,81.3081,84.1027,85.6935,79.9395,89.6473
"TL33_4","RGroundwater","15/04/2072",85.6177,85.3582,78.3677,89.2457,87.045,87.6917,82.4395,84.7815,87.0179,84.2762,89.304
"TL33_4","RGroundwater","15/05/2072",85.0224,84.8074,79.6981,88.6506,87.7888,85.4922,81.636,87.2031,87.2274,83.6335,86.2061
"TL33_4","RGroundwater","15/06/2072",84.3704,83.2987,80.4775,85.9196,86.514,84.2243,80.742,89.7407,85.8295,82.4919,84.2552
"TL33_4","RGroundwater","15/07/2072",82.9185,82.0555,80.7482,83.9945,84.4411,82.8015,79.9249,86.5474,83.9647,82.3156,82.7938
"TL33_4","RGroundwater","15/08/2072",81.8427,81.0892,80.0629,82.5958,82.9382,81.6773,79.4868,84.42,82.6032,82.8115,81.6493
"TL33_4","RGroundwater","15/09/2072",81.6782,80.6917,80.3396,81.5235,81.8453,80.75,80.41,82.966,81.9869,81.7917,80.725
"TL33_4","RGroundwater","15/10/2072",82.0576,81.0629,81.6607,80.5848,80.9306,79.9063,82.2543,81.787,83.3831,81.0734,79.8871
"TL33_4","RGroundwater","15/11/2072",81.1259,81.4723,81.8612,79.7877,80.0986,79.1651,82.109,80.8457,85.649,80.6636,79.3062
"TL33_4","RGroundwater","15/12/2072",80.2402,81.5673,82.0476,79.1136,79.3178,78.4444,81.1179,80.1183,84.359,79.8827,79.9832
"TL33_4","RGroundwater","15/01/2073",79.4505,81.6219,82.9092,79.2354,78.6006,77.8208,80.4031,80.5484,85.9921,79.5545,82.1358
"TL33_4","RGroundwater","15/02/2073",78.9502,82.0796,84.2514,81.2462,78.2259,77.787,81.2541,83.1933,90.2741,80.8705,83.552
"TL33_4","RGroundwater","15/03/2073",79.6411,83.8032,86.0005,84.4114,79.3253,78.4989,84.276,86.123,89.2833,83.9624,87.3034
"TL33_4","RGroundwater","15/04/2073",81.3212,84.6198,88.1833,87.1038,82.6381,79.0431,86.7564,87.489,87.8126,86.6778,91.0827
"TL33_4","RGroundwater","15/05/2073",80.5366,83.5299,88.8367,87.3194,85.1354,79.0365,88.0438,85.9367,87.0304,87.2973,88.3457
"TL33_4","RGroundwater","15/06/2073",79.7441,82.9416,86.1618,85.7946,85.6648,78.4705,87.2696,84.1006,86.3673,85.5214,86.7137
"TL33_4","RGroundwater","15/07/2073",79.0023,81.9395,84.8214,83.9362,83.8988,77.7904,85.0278,82.7111,85.286,83.7667,85.472
"TL33_4","RGroundwater","15/08/2073",78.3955,81.8355,84.2579,82.5511,82.5224,77.1466,83.3869,81.8874,83.5898,82.7442,83.747
"TL33_4","RGroundwater","15/09/2073",77.9222,82.8404,82.8844,81.4866,81.4629,76.5591,82.3291,81.5492,82.3462,82.6934,82.8294
"TL33_4","RGroundwater","15/10/2073",77.2771,84.0621,81.7665,80.553,80.5333,76.0102,81.5461,80.8398,81.3214,83.411,83.4425
"TL33_4","RGroundwater","15/11/2073",76.6821,85.0985,81.2683,79.759,79.7838,75.7225,80.6478,80.0268,80.4895,83.9449,84.6017
"TL33_4","RGroundwater","15/12/2073",76.1,83.5846,81.8756,79.0907,79.5086,75.6433,79.8702,79.4415,79.7775,82.6881,83.1488
"TL33_4","RGroundwater","15/01/2074",75.5961,83.0622,84.9293,79.2686,80.5632,75.5943,79.7246,80.5046,79.3508,82.2559,82.1095
"TL33_4","RGroundwater","15/02/2074",75.6428,84.5227,89.58,81.4213,82.9534,76.8718,81.4925,84.4238,80.3322,83.843,82.8052
"TL33_4","RGroundwater","15/03/2074",76.8342,86.6677,89.5177,83.4927,85.1374,79.3018,84.512,87.2933,82.2286,85.9942,85.6358
"TL33_4","RGroundwater","15/04/2074",78.084,87.25,90.1396,82.9614,85.8302,81.6988,85.3971,87.6719,82.3209,85.5493,87.3536
"TL33_4","RGroundwater","15/05/2074",77.774,85.4563,87.8338,82.1976,84.2832,83.0162,84.1197,86.6541,81.7602,83.789,87.3801
"TL33_4","RGroundwater","15/06/2074",77.6321,83.7486,85.949,82.2874,83.0983,82.3477,83.1094,84.7201,81.0107,82.4814,87.1223
"TL33_4","RGroundwater","15/07/2074",77.0162,82.4421,84.0379,83.5505,81.9049,81.299,82.0691,83.145,80.3732,81.3937,86.7385
"TL33_4","RGroundwater","15/08/2074",76.4155,81.6966,82.6293,83.321,80.975,80.3916,81.0566,81.9709,80.9085,80.4739,84.6197
"TL33_4","RGroundwater","15/09/2074",75.8645,81.6087,81.5721,82.1513,80.7674,79.6177,80.2079,81.4237,82.1079,79.6857,83.1163
"TL33_4","RGroundwater","15/10/2074",75.3215,81.257,80.8045,81.1198,81.7896,79.0207,79.4343,81.9803,81.1607,78.9342,81.9159
"TL33_4","RGroundwater","15/11/2074",74.8214,80.4067,80.2862,80.3579,82.8663,79.3451,78.872,82.6476,80.2994,78.2446,81.0281
"TL33_4","RGroundwater","15/12/2074",74.3461,79.5987,79.5077,80.5637,84.4108,80.2418,78.4217,81.5941,79.5025,77.5747,80.4595
"TL33_4","RGroundwater","15/01/2075",74.1275,78.8543,79.1168,83.1337,88.5599,79.7518,77.9929,80.6907,78.8258,76.9742,81.3456
"TL33_4","RGroundwater","15/02/2075",74.9569,78.2504,81.5135,85.7845,89.185,81.2591,79.5827,80.436,78.7385,76.8127,84.5667
"TL33_4","RGroundwater","15/03/2075",77.162,77.8827,86.5143,85.2468,87.9908,85.3371,83.583,81.5264,79.1234,77.8478,86.5848
"TL33_4","RGroundwater","15/04/2075",79.4105,77.8297,87.0272,86.1317,88.6224,86.8449,85.0796,82.9613,78.7897,79.613,86.9429
"TL33_4","RGroundwater","15/05/2075",80.1543,77.7155,86.5326,85.2734,88.2568,85.9422,84.4485,82.0639,78.2336,79.6908,85.3312
"TL33_4","RGroundwater","15/06/2075",79.4487,77.9679,84.8765,83.6713,86.5962,84.8656,83.0252,81.0865,78.126,79.8469,84.3273
"TL33_4","RGroundwater","15/07/2075",78.7126,77.3478,84.4804,82.6256,84.4903,83.2766,81.8361,80.2056,78.1285,80.5451,83.0679
"TL33_4","RGroundwater","15/08/2075",78.0135,76.73,84.3845,81.9871,83.0975,82.0367,80.8537,79.4157,77.4907,79.7806,81.8781
"TL33_4","RGroundwater","15/09/2075",77.378,76.211,82.994,81.0345,83.1199,81.056,80.0273,78.705,76.8842,79.0481,80.9212
"TL33_4","RGroundwater","15/10/2075",76.7597,76.0563,81.8095,80.1764,84.764,80.1775,79.2523,78.0055,76.2898,78.3303,80.0585
"TL33_4","RGroundwater","15/11/2075",76.3513,76.2153,80.8626,79.4445,85.0896,79.4165,78.5604,77.3704,75.7449,77.6779,79.3065
"TL33_4","RGroundwater","15/12/2075",77.4471,75.8455,80.0077,78.7115,83.8246,78.738,77.8921,76.7535,75.2102,77.1207,78.6093
"TL33_4","RGroundwater","15/01/2076",82.2202,76.7882,79.2352,78.1085,84.4397,78.5567,77.4219,76.3303,74.8028,77.4702,78.2723
"TL33_4","RGroundwater","15/02/2076",87.8685,79.6991,78.6193,78.4485,87.5224,79.2436,78.4312,77.2739,75.4052,80.9879,79.0744
"TL33_4","RGroundwater","15/03/2076",89.7331,82.0632,78.5734,80.6367,90.6182,80.217,81.2441,79.8909,78.174,87.3912,81.0036
"TL33_4","RGroundwater","15/04/2076",91.2621,84.2542,80.0296,83.0806,92.2658,81.0886,83.846,81.3344,81.1998,90.1055,82.4089
"TL33_4","RGroundwater","15/05/2076",88.6861,84.6686,82.1599,83.4027,89.1874,80.3147,86.9692,81.9866,81.4832,87.9392,81.9324
"TL33_4","RGroundwater","15/06/2076",86.6487,83.2228,82.7918,82.5887,86.3212,79.6172,86.7089,81.6861,80.6227,85.789,80.9879
"TL33_4","RGroundwater","15/07/2076",84.9994,81.9965,81.7241,81.4962,84.4886,78.8745,85.4858,80.7502,79.7935,83.9182,80.1206
"TL33_4","RGroundwater","15/08/2076",83.3635,81.1185,81.005,80.5625,82.9782,78.1875,83.7593,79.9077,79.0357,82.5374,79.4358
"TL33_4","RGroundwater","15/09/2076",82.146,81.3894,81.5242,79.766,81.8827,77.7457,82.7642,79.1663,78.3424,81.4752,79.5569
"TL33_4","RGroundwater","15/10/2076",81.1137,82.6214,82.773,79.009,81.2854,77.5902,82.4366,78.4434,77.6652,80.5431,80.2311
"TL33_4","RGroundwater","15/11/2076",80.258,82.1165,82.2011,78.3204,81.0789,77.4915,82.0308,77.7843,77.0492,79.7491,79.5198
"TL33_4","RGroundwater","15/12/2076",79.4674,81.1966,81.3175,77.8404,80.2273,77.3315,81.0448,77.2143,76.4481,79.0269,78.7804
"TL33_4","RGroundwater","15/01/2077",78.9312,81.2947,80.415,79.1885,79.5556,76.7933,80.2905,77.3983,75.9508,78.6913,78.1257
"TL33_4","RGroundwater","15/02/2077",80.0732,84.3077,79.7773,84.9085,79.9772,76.9151,80.726,79.7288,76.2688,79.7319,78.0098
"TL33_4","RGroundwater","15/03/2077",83.0068,88.1911,79.8651,91.8424,81.7685,78.5353,82.9616,83.5253,78.6815,82.7172,78.8388
"TL33_4","RGroundwater","15/04/2077",83.8663,88.1165,81.11,93.9217,83.4206,80.7929,85.2353,85.9582,82.1754,85.6995,80.3047
"TL33_4","RGroundwater","15/05/2077",83.5891,87.2971,82.3503,92.9849,84.6564,81.4112,85.9303,85.9251,82.9509,85.6498,81.1976
